date,country,countryCode,province,city,confirmed,suspected,cured,dead,Days,net_confirmed,provinceCode,cityCode
2020-01-23,中国,CN,Anhui Province,Bozhou,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Hebei Province,Cangzhou,1,0,0,1,46.0,0.0,,
2020-01-23,中国,CN,Guangdong Province,Canton,7,0,0,0,46.0,7.0,,
2020-01-23,中国,CN,Jilin Province,Changchun,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Hunan Province,Changsha,8,0,0,0,46.0,8.0,,
2020-01-23,中国,CN,Sichuan Province,Chengdu,7,0,0,0,46.0,7.0,,
2020-01-23,中国,CN,Hunan Province,Chenzhou,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Anhui Province,Chizhou,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Anhui Province,Chuzhou,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Liaoning Province,Dalian,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Heilongjiang Province,Daqing,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Sichuan Province,Deyang,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Sichuan Province,Florida,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Guangdong Province,Foshan,6,0,0,0,46.0,6.0,,
2020-01-23,中国,CN,Anhui Province,Fuyang,2,0,0,0,46.0,2.0,,
2020-01-23,中国,CN,Fujian Province,Fuzhou,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Jiangxi,Fuzhou,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Henan Province,Gongyi,2,0,0,0,46.0,2.0,,
2020-01-23,中国,CN,Shaanxi Province,Good health,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Sichuan Province,Guang'an,2,0,0,0,46.0,2.0,,
2020-01-23,中国,CN,Guangxi Zhuang Autonomous Region,Guilin,2,0,0,0,46.0,2.0,,
2020-01-23,中国,CN,Guizhou Province,Guiyang,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Zhejiang Province,Hangzhou,6,0,0,0,46.0,6.0,,
2020-01-23,中国,CN,Heilongjiang Province,Harbin,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Guangxi Zhuang Autonomous Region,Hechi,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Anhui Province,Hefei,6,0,0,0,46.0,6.0,,
2020-01-23,中国,CN,Hunan Province,Huaihua,3,0,0,0,46.0,3.0,,
2020-01-23,中国,CN,Hubei Province,Huanggang,12,0,0,0,46.0,12.0,,
2020-01-23,中国,CN,Guangdong Province,Huizhou,5,0,0,0,46.0,5.0,,
2020-01-23,中国,CN,Inner Mongolia Autonomous Region,Hulunbeier,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Jiangxi,Ji'an,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Zhejiang Province,Jiaxing,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Jilin Province,Jilin,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Hubei Province,Jingmen,8,0,0,0,46.0,8.0,,
2020-01-23,中国,CN,Hubei Province,Jingzhou,8,0,0,0,46.0,8.0,,
2020-01-23,中国,CN,Zhejiang Province,Jinhua,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Jiangxi,Jiujiang,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Yunnan Province,Kunming,2,0,0,0,46.0,2.0,,
2020-01-23,中国,CN,Gansu province,Lanzhou,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Jiangsu Province,Lianyungang,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Shandong Province,Linyi,2,0,0,0,46.0,2.0,,
2020-01-23,中国,CN,Guangxi Zhuang Autonomous Region,Liuzhou,2,0,0,0,46.0,2.0,,
2020-01-23,中国,CN,Hunan Province,Loudi,3,0,0,0,46.0,3.0,,
2020-01-23,中国,CN,Anhui Province,Lu'an,2,0,0,0,46.0,2.0,,
2020-01-23,中国,CN,Henan Province,Luoyang,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Jilin Province,Matsubara,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Sichuan Province,Mianyang,2,0,0,0,46.0,2.0,,
2020-01-23,中国,CN,Heilongjiang Province,Mudanjiang,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Jiangxi,Nanchang,2,0,0,0,46.0,2.0,,
2020-01-23,中国,CN,Jiangsu Province,Nanjing,3,0,0,0,46.0,3.0,,
2020-01-23,中国,CN,Jiangsu Province,Nantong,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Zhejiang Province,Ningbo,5,0,0,0,46.0,5.0,,
2020-01-23,中国,CN,Fujian Province,Ningde,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Guangxi Zhuang Autonomous Region,North Sea,6,0,0,0,46.0,6.0,,
2020-01-23,中国,CN,Jiangxi,Pingxiang,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Shandong Province,Qingdao,3,0,0,0,46.0,3.0,,
2020-01-23,中国,CN,Guangdong Province,Qingyuan,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Fujian Province,Quanzhou,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Zhejiang Province,Quzhou,2,0,0,0,46.0,2.0,,
2020-01-23,中国,CN,Henan Province,Sanmenxia,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Hainan,Sanya,2,0,0,0,46.0,2.0,,
2020-01-23,中国,CN,Hainan,Seaport,3,0,0,0,46.0,3.0,,
2020-01-23,中国,CN,Guangdong Province,Shaoguan,3,0,0,0,46.0,3.0,,
2020-01-23,中国,CN,Zhejiang Province,Shaoxing,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Liaoning Province,Shenyang,2,0,0,0,46.0,2.0,,
2020-01-23,中国,CN,Guangdong Province,Shenzhen,15,0,2,0,46.0,13.0,,
2020-01-23,中国,CN,Hebei Province,Shijiazhuang,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Hubei Province,Shiyan,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Heilongjiang Province,Suihua,1,0,0,1,46.0,0.0,,
2020-01-23,中国,CN,Sichuan Province,Suining,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Liaoning Province,Sunny,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Jiangsu Province,Suzhou,2,0,0,0,46.0,2.0,,
2020-01-23,中国,CN,Shanxi Province,Taiyuan,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Zhejiang Province,Taizhou,4,0,0,0,46.0,4.0,,
2020-01-23,中国,CN,Guizhou Province,Tongren,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Xinjiang Uygur Autonomous Region,Urumqi,2,0,0,0,46.0,2.0,,
2020-01-23,中国,CN,Hainan,Wanning,2,0,0,0,46.0,2.0,,
2020-01-23,中国,CN,Shandong Province,Weifang,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Shandong Province,Weihai,2,0,0,0,46.0,2.0,,
2020-01-23,中国,CN,Zhejiang Province,Wenzhou,1,0,1,0,46.0,0.0,,
2020-01-23,中国,CN,Hubei Province,Wuhan,495,0,0,0,46.0,495.0,,
2020-01-23,中国,CN,Jiangsu Province,Wuxi,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Guangxi Zhuang Autonomous Region,Wuzhou,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Shaanxi Province,Xi'an,2,0,0,0,46.0,2.0,,
2020-01-23,中国,CN,Fujian Province,Xiamen,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Hunan Province,Xiangtan,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Hubei Province,Xiantao,2,0,0,0,46.0,2.0,,
2020-01-23,中国,CN,Shaanxi Province,Xianyang,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Hubei Province,Xiaogan,22,0,0,0,46.0,22.0,,
2020-01-23,中国,CN,Henan Province,Xinyang,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Jiangxi,Xinyu,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Sichuan Province,Ya'an,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Shaanxi Province,Yan'an,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Guangdong Province,Yangjiang,3,0,0,0,46.0,3.0,,
2020-01-23,中国,CN,Jiangsu Province,Yangzhou,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Hubei Province,Yichang,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Ningxia Hui Autonomous Region,Yinchuan,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Hunan Province,Yongzhou,4,0,0,0,46.0,4.0,,
2020-01-23,中国,CN,Hunan Province,Yueyang,3,0,0,0,46.0,3.0,,
2020-01-23,中国,CN,Guangdong Province,Zhanjiang,2,0,0,0,46.0,2.0,,
2020-01-23,中国,CN,Guangdong Province,Zhaoqing,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Henan Province,Zhengzhou,3,0,0,0,46.0,3.0,,
2020-01-23,中国,CN,Guangdong Province,Zhongshan,2,0,0,0,46.0,2.0,,
2020-01-23,中国,CN,Ningxia Hui Autonomous Region,Zhongwei,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Henan Province,Zhoukou,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Zhejiang Province,Zhoushan,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Guangdong Province,Zhuhai,8,0,0,0,46.0,8.0,,
2020-01-23,中国,CN,Hunan Province,Zhuzhou,1,0,0,0,46.0,1.0,,
2020-01-23,中国,CN,Gansu province,silver,0,1,0,0,46.0,0.0,,
2020-01-23,中国,CN,Shandong Province,sunshine,1,0,0,0,46.0,1.0,,
2020-01-23,日本,JP,,,1,0,1,0,46.0,0.0,,
2020-01-23,韩国,KR,,,1,0,0,0,46.0,1.0,,
2020-01-23,新加坡,SG,,,1,0,0,0,46.0,1.0,,
2020-01-23,泰国,TH,,,3,0,2,0,46.0,1.0,,
2020-01-23,美国,US,,,1,0,0,0,46.0,1.0,,
2020-01-23,越南,VN,,,2,0,0,0,46.0,2.0,,
2020-01-24,中国,CN,,,1287,1965,38,41,47.0,1208.0,,
2020-01-24,中国,CN,Beijing,,36,0,0,0,47.0,36.0,,
2020-01-24,中国,CN,Tianjin,,8,0,0,0,47.0,8.0,,
2020-01-24,中国,CN,Hebei Province,,8,0,0,1,47.0,7.0,,
2020-01-24,中国,CN,Shanxi Province,,6,0,0,0,47.0,6.0,,
2020-01-24,中国,CN,Inner Mongolia Autonomous Region,,2,5,0,0,47.0,2.0,,
2020-01-24,中国,CN,Liaoning Province,,12,0,0,0,47.0,12.0,,
2020-01-24,中国,CN,Jilin Province,,4,0,0,0,47.0,4.0,,
2020-01-24,中国,CN,Heilongjiang Province,,9,0,0,1,47.0,8.0,,
2020-01-24,中国,CN,Shanghai,,33,72,1,0,47.0,32.0,,
2020-01-24,中国,CN,Jiangsu Province,,18,0,1,0,47.0,17.0,,
2020-01-24,中国,CN,Zhejiang Province,,62,0,1,0,47.0,61.0,,
2020-01-24,中国,CN,Anhui Province,,39,0,0,0,47.0,39.0,,
2020-01-24,中国,CN,Fujian Province,,10,4,0,0,47.0,10.0,,
2020-01-24,中国,CN,Jiangxi,,18,0,0,0,47.0,18.0,,
2020-01-24,中国,CN,Shandong Province,,21,11,0,0,47.0,21.0,,
2020-01-24,中国,CN,Henan Province,,32,1,0,0,47.0,32.0,,
2020-01-24,中国,CN,Hubei Province,,729,0,32,39,47.0,658.0,,
2020-01-24,中国,CN,Hunan Province,,43,0,0,0,47.0,43.0,,
2020-01-24,中国,CN,Guangdong Province,,78,0,2,0,47.0,76.0,,
2020-01-24,中国,CN,Guangxi Zhuang Autonomous Region,,23,0,0,0,47.0,23.0,,
2020-01-24,中国,CN,Hainan,,17,0,0,0,47.0,17.0,,
2020-01-24,中国,CN,Chongqing,,57,0,0,0,47.0,57.0,,
2020-01-24,中国,CN,Sichuan Province,,28,0,0,0,47.0,28.0,,
2020-01-24,中国,CN,Guizhou Province,,4,0,0,0,47.0,4.0,,
2020-01-24,中国,CN,Yunnan Province,,5,0,0,0,47.0,5.0,,
2020-01-24,中国,CN,Shaanxi Province,,15,0,0,0,47.0,15.0,,
2020-01-24,中国,CN,Gansu province,,4,0,0,0,47.0,4.0,,
2020-01-24,中国,CN,Qinghai Province,,0,1,0,0,47.0,0.0,,
2020-01-24,中国,CN,Ningxia Hui Autonomous Region,,3,1,0,0,47.0,3.0,,
2020-01-24,中国,CN,Xinjiang Uygur Autonomous Region,,3,0,0,0,47.0,3.0,,
2020-01-24,中国,CN,Taiwan,,3,0,0,0,47.0,3.0,,
2020-01-24,中国,CN,Hongkong,,5,0,0,0,47.0,5.0,,
2020-01-24,中国,CN,Macao,,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Anhui Province,Anqing,4,0,0,0,47.0,4.0,,
2020-01-24,中国,CN,Guangxi Zhuang Autonomous Region,Baise,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Hebei Province,Baoding,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Anhui Province,Bengbu,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Liaoning Province,Benxi,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Shandong Province,Binzhou,0,1,0,0,47.0,0.0,,
2020-01-24,中国,CN,Anhui Province,Bozhou,4,0,0,0,47.0,4.0,,
2020-01-24,中国,CN,Hebei Province,Cangzhou,2,0,0,1,47.0,1.0,,
2020-01-24,中国,CN,Guangdong Province,Canton,14,0,0,0,47.0,14.0,,
2020-01-24,中国,CN,Jilin Province,Changchun,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Hunan Province,Changde,3,0,0,0,47.0,3.0,,
2020-01-24,中国,CN,Hunan Province,Changsha,8,0,0,0,47.0,8.0,,
2020-01-24,中国,CN,Shanxi Province,Changzhi,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Jiangsu Province,Changzhou,5,0,0,0,47.0,5.0,,
2020-01-24,中国,CN,Hebei Province,Chengde,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Sichuan Province,Chengdu,16,0,0,0,47.0,16.0,,
2020-01-24,中国,CN,Hunan Province,Chenzhou,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Inner Mongolia Autonomous Region,Chifeng,0,1,0,0,47.0,0.0,,
2020-01-24,中国,CN,Anhui Province,Chizhou,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Anhui Province,Chuzhou,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Liaoning Province,Dalian,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Hainan,Danzhou,3,0,0,0,47.0,3.0,,
2020-01-24,中国,CN,Heilongjiang Province,Daqing,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Shanxi Province,Datong,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Sichuan Province,Deyang,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Guangdong Province,Dongguan,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Inner Mongolia Autonomous Region,Erdos,0,2,0,0,47.0,0.0,,
2020-01-24,中国,CN,Hubei Province,Ezhou,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Guangxi Zhuang Autonomous Region,Fangchenggang,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Sichuan Province,Florida,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Guangdong Province,Foshan,9,0,0,0,47.0,9.0,,
2020-01-24,中国,CN,Anhui Province,Fuyang,7,0,0,0,47.0,7.0,,
2020-01-24,中国,CN,Fujian Province,Fuzhou,5,0,0,0,47.0,5.0,,
2020-01-24,中国,CN,Jiangxi,Fuzhou,4,0,0,0,47.0,4.0,,
2020-01-24,中国,CN,Jiangxi,Ganzhou,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Henan Province,Gongyi,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Sichuan Province,Guang'an,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Guangxi Zhuang Autonomous Region,Guilin,6,0,0,0,47.0,6.0,,
2020-01-24,中国,CN,Guizhou Province,Guiyang,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Ningxia Hui Autonomous Region,Guyuan,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Zhejiang Province,Hangzhou,12,0,0,0,47.0,12.0,,
2020-01-24,中国,CN,Heilongjiang Province,Harbin,6,0,0,0,47.0,6.0,,
2020-01-24,中国,CN,Guangxi Zhuang Autonomous Region,Hechi,3,0,0,0,47.0,3.0,,
2020-01-24,中国,CN,Anhui Province,Hefei,10,0,0,0,47.0,10.0,,
2020-01-24,中国,CN,Hunan Province,Hengyang,3,0,0,0,47.0,3.0,,
2020-01-24,中国,CN,Shandong Province,Heze,0,1,0,0,47.0,0.0,,
2020-01-24,中国,CN,Hunan Province,Huaihua,5,0,0,0,47.0,5.0,,
2020-01-24,中国,CN,Hubei Province,Huanggang,64,0,0,0,47.0,64.0,,
2020-01-24,中国,CN,Guangdong Province,Huizhou,7,0,0,0,47.0,7.0,,
2020-01-24,中国,CN,Liaoning Province,Huludao,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Inner Mongolia Autonomous Region,Hulunbeier,1,1,0,0,47.0,1.0,,
2020-01-24,中国,CN,Jiangxi,Ji'an,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Zhejiang Province,Jiaxing,4,0,0,0,47.0,4.0,,
2020-01-24,中国,CN,Jilin Province,Jilin,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Shandong Province,Jinan,2,2,0,0,47.0,2.0,,
2020-01-24,中国,CN,Jiangxi,Jingdezhen,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Hubei Province,Jingmen,21,0,0,0,47.0,21.0,,
2020-01-24,中国,CN,Hubei Province,Jingzhou,10,0,0,0,47.0,10.0,,
2020-01-24,中国,CN,Zhejiang Province,Jinhua,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Shandong Province,Jining,2,2,0,0,47.0,2.0,,
2020-01-24,中国,CN,Jiangxi,Jiujiang,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Yunnan Province,Kunming,3,0,0,0,47.0,3.0,,
2020-01-24,中国,CN,Jiangsu Province,Lianyungang,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Shandong Province,Liaocheng,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Yunnan Province,Lijiang,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Shandong Province,Linyi,3,1,0,0,47.0,3.0,,
2020-01-24,中国,CN,Guangxi Zhuang Autonomous Region,Liuzhou,3,0,0,0,47.0,3.0,,
2020-01-24,中国,CN,Hunan Province,Loudi,5,0,0,0,47.0,5.0,,
2020-01-24,中国,CN,Anhui Province,Lu'an,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Henan Province,Luoyang,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Sichuan Province,Luzhou,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Anhui Province,Ma'anshan,4,0,0,0,47.0,4.0,,
2020-01-24,中国,CN,Jilin Province,Matsubara,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Sichuan Province,Mianyang,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Heilongjiang Province,Mudanjiang,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Jiangxi,Nanchang,3,0,0,0,47.0,3.0,,
2020-01-24,中国,CN,Jiangsu Province,Nanjing,4,0,0,0,47.0,4.0,,
2020-01-24,中国,CN,Jiangsu Province,Nantong,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Henan Province,Nanyang,8,0,0,0,47.0,8.0,,
2020-01-24,中国,CN,Sichuan Province,Neijiang,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Zhejiang Province,Ningbo,6,0,0,0,47.0,6.0,,
2020-01-24,中国,CN,Fujian Province,Ningde,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Guangxi Zhuang Autonomous Region,North Sea,6,0,0,0,47.0,6.0,,
2020-01-24,中国,CN,Henan Province,Pingdingshan,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Jiangxi,Pingxiang,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Shandong Province,Qingdao,4,1,0,0,47.0,4.0,,
2020-01-24,中国,CN,Guangdong Province,Qingyuan,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Fujian Province,Quanzhou,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Zhejiang Province,Quzhou,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Henan Province,Sanmenxia,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Fujian Province,Sanming,0,1,0,0,47.0,0.0,,
2020-01-24,中国,CN,Hainan,Sanya,5,0,0,0,47.0,5.0,,
2020-01-24,中国,CN,Hainan,Seaport,3,0,0,0,47.0,3.0,,
2020-01-24,中国,CN,Jiangxi,Shangrao,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Guangdong Province,Shantou,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Guangdong Province,Shaoguan,3,0,0,0,47.0,3.0,,
2020-01-24,中国,CN,Zhejiang Province,Shaoxing,4,0,0,0,47.0,4.0,,
2020-01-24,中国,CN,Hunan Province,Shaoyang,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Liaoning Province,Shenyang,3,0,0,0,47.0,3.0,,
2020-01-24,中国,CN,Guangdong Province,Shenzhen,20,0,2,0,47.0,18.0,,
2020-01-24,中国,CN,Hebei Province,Shijiazhuang,4,0,0,0,47.0,4.0,,
2020-01-24,中国,CN,Hubei Province,Shiyan,5,0,0,0,47.0,5.0,,
2020-01-24,中国,CN,Heilongjiang Province,Suihua,1,0,0,1,47.0,0.0,,
2020-01-24,中国,CN,Sichuan Province,Suining,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Hubei Province,Suizhou,5,0,0,0,47.0,5.0,,
2020-01-24,中国,CN,Liaoning Province,Sunny,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Jiangsu Province,Suqian,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Jiangsu Province,Suzhou,3,0,1,0,47.0,2.0,,
2020-01-24,中国,CN,Shanxi Province,Taiyuan,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Zhejiang Province,Taizhou,20,0,0,0,47.0,20.0,,
2020-01-24,中国,CN,Shandong Province,Texas,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Hubei Province,Tianmen,3,0,0,0,47.0,3.0,,
2020-01-24,中国,CN,Liaoning Province,Tieling,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Anhui Province,Tongling,3,0,0,0,47.0,3.0,,
2020-01-24,中国,CN,Guizhou Province,Tongren,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Xinjiang Uygur Autonomous Region,Urumqi,3,0,0,0,47.0,3.0,,
2020-01-24,中国,CN,Hainan,Wanning,5,0,0,0,47.0,5.0,,
2020-01-24,中国,CN,Shandong Province,Weifang,1,1,0,0,47.0,1.0,,
2020-01-24,中国,CN,Shandong Province,Weihai,3,2,0,0,47.0,3.0,,
2020-01-24,中国,CN,Zhejiang Province,Wenzhou,10,0,1,0,47.0,9.0,,
2020-01-24,中国,CN,Hubei Province,Wuhan,572,0,0,38,47.0,534.0,,
2020-01-24,中国,CN,Anhui Province,Wuhu,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Jiangsu Province,Wuxi,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Guangxi Zhuang Autonomous Region,Wuzhou,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Fujian Province,Xiamen,3,2,0,0,47.0,3.0,,
2020-01-24,中国,CN,Hunan Province,Xiangtan,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Hubei Province,Xiantao,10,0,0,0,47.0,10.0,,
2020-01-24,中国,CN,Hubei Province,Xiaogan,26,0,0,0,47.0,26.0,,
2020-01-24,中国,CN,Qinghai Province,Xining,0,1,0,0,47.0,0.0,,
2020-01-24,中国,CN,Henan Province,Xinxiang,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Henan Province,Xinyang,5,0,0,0,47.0,5.0,,
2020-01-24,中国,CN,Jiangxi,Xinyu,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Sichuan Province,Ya'an,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Jiangsu Province,Yancheng,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Guangdong Province,Yangjiang,5,0,0,0,47.0,5.0,,
2020-01-24,中国,CN,Jiangsu Province,Yangzhou,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Shandong Province,Yantai,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Hubei Province,Yichang,1,0,0,1,47.0,0.0,,
2020-01-24,中国,CN,Jiangxi,Yichun,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Ningxia Hui Autonomous Region,Yinchuan,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Hunan Province,Yiyang,4,0,0,0,47.0,4.0,,
2020-01-24,中国,CN,Hunan Province,Yongzhou,4,0,0,0,47.0,4.0,,
2020-01-24,中国,CN,Hunan Province,Yueyang,5,0,0,0,47.0,5.0,,
2020-01-24,中国,CN,Guangxi Zhuang Autonomous Region,Yulin,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Shanxi Province,Yuncheng,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Fujian Province,Zhangzhou,0,1,0,0,47.0,0.0,,
2020-01-24,中国,CN,Guangdong Province,Zhanjiang,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Guangdong Province,Zhaoqing,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Henan Province,Zhengzhou,6,0,0,0,47.0,6.0,,
2020-01-24,中国,CN,Guangdong Province,Zhongshan,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Ningxia Hui Autonomous Region,Zhongwei,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Henan Province,Zhoukou,4,0,0,0,47.0,4.0,,
2020-01-24,中国,CN,Zhejiang Province,Zhoushan,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Guangdong Province,Zhuhai,10,0,0,0,47.0,10.0,,
2020-01-24,中国,CN,Henan Province,Zhumadian,2,0,0,0,47.0,2.0,,
2020-01-24,中国,CN,Hunan Province,Zhuzhou,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Sichuan Province,Zigong,1,0,0,0,47.0,1.0,,
2020-01-24,中国,CN,Shandong Province,sunshine,2,0,0,0,47.0,2.0,,
2020-01-24,法国,FR,,,2,0,0,0,47.0,2.0,,
2020-01-24,日本,JP,,,2,0,1,0,47.0,1.0,,
2020-01-24,韩国,KR,,,2,0,0,0,47.0,2.0,,
2020-01-24,尼泊尔,NP,,,1,0,0,0,47.0,1.0,,
2020-01-24,新加坡,SG,,,3,0,0,0,47.0,3.0,,
2020-01-24,泰国,TH,,,4,0,2,0,47.0,2.0,,
